# 559 Particles
   Step          Time          v_magx         v_magy         v_magz       v_magnorm        v_tmag         v_emag         PotEng         TotEng    
      2000   0.2           -0.00092959912 -3.4157629e-05  0.021580834    0.021600873    1000.9818      45.449224     -2017.8664     -2017.8664    
      2050   0.205         -0.00059770382  0.0005859925   0.021446906    0.021463234    999.34996      45.361909     -2017.9537     -2017.9537    
      2100   0.21          -0.0014435852   0.00018888292  0.02209375     0.022141667    985.07543      45.228211     -2018.0874     -2018.0874    
      2150   0.215         -0.0015128528   0.00040484985  0.023019313    0.023072525    973.07594      45.104247     -2018.2114     -2018.2114    
      2200   0.22          -0.0019560992   0.001234868    0.023507317    0.023620863    963.25931      45.007332     -2018.3083     -2018.3083    
      2250   0.225         -0.0012123706   0.0011044597   0.023589986    0.023646926    959.36356      44.898822     -2018.4168     -2018.4168    
      2300   0.23          -0.00068504106  0.00076114399  0.024119019    0.024140747    953.43908      44.785187     -2018.5304     -2018.5304    
      2350   0.235          0.0010078156   0.0015840904   0.02403879     0.024111998    963.34061      44.693716     -2018.6219     -2018.6219    
      2400   0.24           0.0007213636   0.0014336092   0.023714133    0.023768377    969.68561      44.591142     -2018.7245     -2018.7245    
      2450   0.245          0.0012298351   0.0022919216   0.024194337    0.024333749    962.65841      44.461506     -2018.8541     -2018.8541    
      2500   0.25           0.0024029084   0.0021150788   0.024225833    0.024436418    952.68032      44.335        -2018.9806     -2018.9806    
      2550   0.255          0.0017538562   0.0023671589   0.023801989    0.023983622    945.72461      44.226965     -2019.0886     -2019.0886    
      2600   0.26           0.0011089223   0.002208868    0.023779881    0.02390798     940.0636       44.098512     -2019.2171     -2019.2171    
      2650   0.265          0.0016616561   0.002673941    0.023675139    0.023883536    930.11969      43.954773     -2019.3608     -2019.3608    
      2700   0.27           0.002206222    0.0026383065   0.023788238    0.024035564    908.39529      43.814537     -2019.5011     -2019.5011    
      2750   0.275          0.0016627464   0.0024107793   0.02377122     0.023950939    885.70222      43.697952     -2019.6176     -2019.6176    
      2800   0.28           0.0019439574   0.0032352504   0.023119319    0.023425386    870.00515      43.5796       -2019.736      -2019.736     
      2850   0.285          0.0018691091   0.0030828796   0.023302857    0.023580094    850.79328      43.486795     -2019.8288     -2019.8288    
      2900   0.29           0.0013683315   0.0021573356   0.022953821    0.023095548    816.50176      43.381344     -2019.9343     -2019.9343    
      2950   0.295          0.0010342713   0.0011115066   0.023432703    0.023481839    785.48091      43.267265     -2020.0483     -2020.0483    
      3000   0.3            0.0017006335   0.00063874236  0.023952913    0.024021702    773.95132      43.152952     -2020.1626     -2020.1626    
      3050   0.305          0.0021579699   0.0013022024   0.024283283    0.024413734    770.98703      43.045718     -2020.2699     -2020.2699    
      3100   0.31           0.0016011512   0.0011394569   0.024447994    0.024526852    763.04965      42.934666     -2020.3809     -2020.3809    
      3150   0.315          0.0015836878   0.00078863131  0.025047778    0.025110181    746.30076      42.806121     -2020.5095     -2020.5095    
      3200   0.32           0.0012307205   0.00069105165  0.024849089    0.024889143    730.6259       42.695068     -2020.6205     -2020.6205    
      3250   0.325          0.0010726281   0.0007588045   0.025010548    0.025045036    717.14147      42.557634     -2020.758      -2020.758     
      3300   0.33           0.0010758925   0.00082152809  0.025827692    0.025863143    701.36731      42.424693     -2020.8909     -2020.8909    
      3350   0.335          0.0014658866   1.5632046e-05  0.026575134    0.026615537    683.68865      42.271584     -2021.044      -2021.044     
      3400   0.34           0.0021359161  -0.00033207568  0.027072462    0.02715862     674.74057      42.161882     -2021.1537     -2021.1537    
      3450   0.345          0.0024211489   0.0010331894   0.027471232    0.027597066    663.83979      42.035695     -2021.2799     -2021.2799    
      3500   0.35           0.0025832841   0.0013988065   0.028882272    0.029031288    650.86323      41.909336     -2021.4063     -2021.4063    
      3550   0.355          0.002682392    0.0016207564   0.028281283    0.028454403    640.86381      41.765331     -2021.5503     -2021.5503    
      3600   0.36           0.0022006618   0.0012402661   0.027093781    0.027211287    634.3954       41.631745     -2021.6839     -2021.6839    
      3650   0.365          0.0031591701   0.0011777395   0.028127001    0.028328353    625.03964      41.464309     -2021.8513     -2021.8513    
      3700   0.37           0.0026546583   0.0010033833   0.027905993    0.028049928    624.24663      41.337236     -2021.9784     -2021.9784    
      3750   0.375          0.0022891245   0.00063116372  0.0280207      0.028121133    624.97892      41.207521     -2022.1081     -2022.1081    
      3800   0.38           0.0026039565   0.00062843645  0.028383244    0.028509368    623.23458      41.070229     -2022.2454     -2022.2454    
      3850   0.385          0.0036547728   0.00044945391  0.028168591    0.028408254    622.91241      40.941817     -2022.3738     -2022.3738    
      3900   0.39           0.0040777105   0.00092258374  0.027924604    0.028235835    621.11083      40.830832     -2022.4848     -2022.4848    
      3950   0.395          0.0033569529   0.00067053288  0.028396223    0.028601822    618.43838      40.683018     -2022.6326     -2022.6326    
      4000   0.4            0.0033178297   0.00048240898  0.028241787    0.028440099    616.80624      40.513213     -2022.8024     -2022.8024    
      4050   0.405          0.0026331866   0.00019235894  0.027744598    0.027869937    620.42147      40.396179     -2022.9194     -2022.9194    
      4100   0.41           0.002687414    0.00024402708  0.028097823    0.028227104    610.36259      40.250395     -2023.0652     -2023.0652    
      4150   0.415          0.0029790888  -0.00024116261  0.028079858    0.028238477    590.11974      40.117297     -2023.1983     -2023.1983    
      4200   0.42           0.0034610739   0.00010312088  0.028531813    0.028741155    572.78064      39.971424     -2023.3442     -2023.3442    
      4250   0.425          0.0028945962   0.0008731554   0.028373737    0.028534366    568.28669      39.864174     -2023.4514     -2023.4514    
      4300   0.43           0.0034185622   0.0011023571   0.028546945    0.028772032    573.00102      39.737904     -2023.5777     -2023.5777    
      4350   0.435          0.0032566718   0.00099635497  0.028756537    0.028957504    574.05124      39.614812     -2023.7008     -2023.7008    
      4400   0.44           0.0027873942   0.0017558065   0.028814813    0.029002515    558.20048      39.453924     -2023.8617     -2023.8617    
      4450   0.445          0.0030402932   0.0018698148   0.028645719    0.028867228    541.22291      39.303643     -2024.012      -2024.012     
      4500   0.45           0.0030167801   0.0014015085   0.029196679    0.029385562    538.53341      39.178483     -2024.1371     -2024.1371    
      4550   0.455          0.0032711279   0.0018988016   0.029269523    0.02951289     543.56732      39.068465     -2024.2471     -2024.2471    
      4600   0.46           0.0023546333   0.0010233715   0.030026638    0.0301362      545.87206      38.946898     -2024.3687     -2024.3687    
      4650   0.465          0.0020712282   0.00057403264  0.030439814    0.030515599    542.15326      38.795027     -2024.5206     -2024.5206    
      4700   0.47           0.00098756882  0.00022496783  0.030418583    0.030435442    535.39861      38.681376     -2024.6342     -2024.6342    
      4750   0.475          0.00042188118 -6.6065684e-05  0.030454934    0.030457927    527.50484      38.503881     -2024.8117     -2024.8117    
      4800   0.48           0.00022855538 -0.0012970234   0.030458314    0.030486775    527.40033      38.399626     -2024.916      -2024.916     
      4850   0.485          0.00035522794 -0.0010920818   0.030702568    0.030724038    526.52273      38.275543     -2025.0401     -2025.0401    
      4900   0.49           0.00064885248 -0.00061248461  0.030865124    0.030878018    521.99095      38.151727     -2025.1639     -2025.1639    
      4950   0.495         -0.0002394932  -0.0004182637   0.031390083    0.031393783    522.12282      38.016502     -2025.2991     -2025.2991    
      5000   0.5           -0.00062317633 -0.0011441879   0.031953985    0.031980536    525.68221      37.903061     -2025.4125     -2025.4125    
      5050   0.505         -0.00078639003 -0.0016180012   0.032942744    0.032991828    528.44461      37.754154     -2025.5614     -2025.5614    
      5100   0.51          -0.00073074235 -0.0019906726   0.03325231     0.033319857    536.12901      37.646833     -2025.6688     -2025.6688    
      5150   0.515         -7.6024392e-05 -0.0030171915   0.034614901    0.034746232    538.31611      37.502011     -2025.8136     -2025.8136    
      5200   0.52          -0.00034357712 -0.0021304666   0.035265162    0.035331128    534.49441      37.303802     -2026.0118     -2026.0118    
      5250   0.525         -0.0004764198  -0.0026800038   0.035663428    0.035767157    532.12907      37.198905     -2026.1167     -2026.1167    
      5300   0.53          -0.0012271337  -0.0028767992   0.034990803    0.035130302    528.45222      37.036275     -2026.2793     -2026.2793    
      5350   0.535         -0.00044116329 -0.002065215    0.035139744    0.035203144    525.69893      36.842075     -2026.4735     -2026.4735    
      5400   0.54          -0.00050129559 -0.0023251491   0.035566437    0.035645884    521.17344      36.628866     -2026.6867     -2026.6867    
      5450   0.545         -0.0013525911  -0.0020748193   0.035168204    0.035255311    518.96497      36.44082      -2026.8748     -2026.8748    
      5500   0.55          -0.00067875924 -0.0018895709   0.035110715    0.035168075    522.06954      36.299544     -2027.0161     -2027.0161    
      5550   0.555         -0.0010032684  -0.0018829743   0.034982634    0.035047636    524.45727      36.171857     -2027.1437     -2027.1437    
      5600   0.56          -0.00086570291 -0.0013867617   0.033706575    0.033746196    515.47101      35.987313     -2027.3283     -2027.3283    
      5650   0.565         -0.0012710916  -0.0020235817   0.034228706    0.034312023    504.82188      35.845561     -2027.47       -2027.47      
      5700   0.57          -0.0012130737  -0.0020605648   0.034852958    0.034934884    497.17953      35.694948     -2027.6207     -2027.6207    
      5750   0.575         -0.002186008   -0.0017021048   0.03517592     0.035284858    497.27682      35.581418     -2027.7342     -2027.7342    
      5800   0.58          -0.0015841525  -0.0027736539   0.035966619    0.036108176    497.61823      35.386508     -2027.9291     -2027.9291    
      5850   0.585         -0.00071157753 -0.002576968    0.035973588    0.03607279     489.16988      35.225161     -2028.0904     -2028.0904    
      5900   0.59          -0.0011354628  -0.0030871606   0.036402589    0.036550901    479.56991      35.070224     -2028.2454     -2028.2454    
      5950   0.595         -5.3783413e-05 -0.0036067849   0.036265188    0.036444144    474.5348       34.912084     -2028.4035     -2028.4035    
      6000   0.6           -0.00092301293 -0.0031949964   0.036688401    0.036838821    467.63091      34.756817     -2028.5588     -2028.5588    
      6050   0.605         -0.0014247633  -0.0032109456   0.037211069    0.037376514    460.22667      34.582989     -2028.7326     -2028.7326    
      6100   0.61          -0.0018860387  -0.0036010322   0.038574476    0.038788075    458.55937      34.409161     -2028.9064     -2028.9064    
      6150   0.615         -0.0031219686  -0.0038191577   0.038763523    0.039076123    461.59047      34.258872     -2029.0567     -2029.0567    
      6200   0.62          -0.0026830574  -0.0042909377   0.038403994    0.038736001    459.49945      34.059112     -2029.2565     -2029.2565    
      6250   0.625         -0.0015172088  -0.0039834608   0.038999259    0.039231519    454.11386      33.892205     -2029.4234     -2029.4234    
      6300   0.63          -0.0013019169  -0.0029795636   0.039778254    0.039910929    449.52504      33.708035     -2029.6076     -2029.6076    
      6350   0.635         -0.0010647825  -0.0032085877   0.039418489    0.039563191    440.67067      33.526725     -2029.7889     -2029.7889    
      6400   0.64          -0.0015634346  -0.0019476532   0.039839341    0.039917549    425.63741      33.306094     -2030.0095     -2030.0095    
      6450   0.645         -0.002021339   -0.00077696204  0.04077974     0.040837197    420.40635      33.138664     -2030.1769     -2030.1769    
      6500   0.65          -0.0012621115  -0.0015893272   0.041166357    0.041216354    422.93788      32.956078     -2030.3595     -2030.3595    
      6550   0.655         -0.0016767582  -0.002010876    0.041564469    0.041646851    420.71936      32.799458     -2030.5161     -2030.5161    
      6600   0.66          -0.0023735313  -0.0026679584   0.042138021    0.042289058    411.13464      32.584315     -2030.7313     -2030.7313    
      6650   0.665         -0.00253799    -0.0023274371   0.041901217    0.042042482    405.20078      32.419684     -2030.8959     -2030.8959    
      6700   0.67          -0.003176912   -0.0029755409   0.041165567    0.041395054    403.08139      32.230648     -2031.085      -2031.085     
      6750   0.675         -0.0029298571  -0.0033258879   0.041237655    0.041475171    403.85834      32.045566     -2031.27       -2031.27      
      6800   0.68          -0.002774652   -0.0034280003   0.041167236    0.041402793    400.3546       31.875497     -2031.4401     -2031.4401    
      6850   0.685         -0.0043272401  -0.0039173101   0.040942816    0.041356795    393.7963       31.730087     -2031.5855     -2031.5855    
      6900   0.69          -0.004253605   -0.0031287757   0.04039515     0.040738809    393.31527      31.527511     -2031.7881     -2031.7881    
      6950   0.695         -0.0046934561  -0.0036359328   0.040374737    0.04080892     397.00302      31.365263     -2031.9503     -2031.9503    
      7000   0.7           -0.0053867813  -0.0034725652   0.041194223    0.041689809    397.87309      31.182972     -2032.1326     -2032.1326    
      7050   0.705         -0.0062294728  -0.0030184315   0.041493336    0.042066782    398.53022      31.07115      -2032.2445     -2032.2445    
      7100   0.71          -0.0055582618  -0.0030081526   0.042252865    0.042722919    396.59201      30.905814     -2032.4098     -2032.4098    
      7150   0.715         -0.0064594779  -0.0034531953   0.042761839    0.043384609    393.3257       30.722712     -2032.5929     -2032.5929    
      7200   0.72          -0.0082831793  -0.0030624922   0.043235434    0.044128139    385.85437      30.507521     -2032.8081     -2032.8081    
      7250   0.725         -0.0083927006  -0.0041320881   0.043128116    0.044131009    385.09916      30.335987     -2032.9796     -2032.9796    
      7300   0.73          -0.0081991799  -0.0046142919   0.043554778    0.044559364    386.64282      30.150095     -2033.1655     -2033.1655    
      7350   0.735         -0.009052682   -0.0050272084   0.044159895    0.045357692    386.76493      29.962257     -2033.3533     -2033.3533    
      7400   0.74          -0.0088204032  -0.0056827934   0.04348618     0.04473412     388.21204      29.789103     -2033.5265     -2033.5265    
      7450   0.745         -0.0091088868  -0.0056104855   0.043826262    0.045113087    385.71428      29.59664      -2033.719      -2033.719     
      7500   0.75          -0.0091771439  -0.0060578052   0.044200603    0.04554789     383.0844       29.423357     -2033.8922     -2033.8922    
      7550   0.755         -0.0089630702  -0.0065259256   0.04477046     0.046122862    381.01389      29.218336     -2034.0973     -2034.0973    
      7600   0.76          -0.0098580985  -0.0071665412   0.044246087    0.045893983    378.73822      28.99024      -2034.3254     -2034.3254    
      7650   0.765         -0.010804849   -0.0067309107   0.044135948    0.045935082    373.01018      28.807268     -2034.5083     -2034.5083    
      7700   0.77          -0.010349398   -0.0071840747   0.043499994    0.045287641    366.62969      28.606602     -2034.709      -2034.709     
      7750   0.775         -0.0099840552  -0.0077184114   0.044483002    0.046238433    364.8686       28.412109     -2034.9035     -2034.9035    
      7800   0.78          -0.0095949109  -0.0069948645   0.044386667    0.045947434    360.12631      28.204716     -2035.1109     -2035.1109    
      7850   0.785         -0.0094818756  -0.0067910533   0.045027903    0.046513831    354.57789      28.02992      -2035.2857     -2035.2857    
      7900   0.79          -0.010122828   -0.0070870669   0.04474507     0.046420033    351.15952      27.786433     -2035.5292     -2035.5292    
      7950   0.795         -0.0097173797  -0.0081907283   0.044651041    0.046424466    354.05742      27.628696     -2035.6869     -2035.6869    
      8000   0.8           -0.0090774847  -0.0088464383   0.045400786    0.047136945    351.25747      27.407418     -2035.9082     -2035.9082    
      8050   0.805         -0.0090738566  -0.0092471652   0.045114037    0.046937419    348.1072       27.189227     -2036.1264     -2036.1264    
      8100   0.81          -0.0096765856  -0.0093949902   0.04626423     0.048190052    341.73894      26.996699     -2036.3189     -2036.3189    
      8150   0.815         -0.0089852317  -0.010637209    0.046379187    0.048424307    335.05471      26.792669     -2036.5229     -2036.5229    
      8200   0.82          -0.0096109387  -0.010768598    0.047753127    0.049886811    337.75907      26.630748     -2036.6849     -2036.6849    
      8250   0.825         -0.010554337   -0.010210581    0.047782583    0.049988251    336.12255      26.402958     -2036.9126     -2036.9126    
      8300   0.83          -0.010982629   -0.009551099    0.0472669      0.049457066    332.59865      26.222236     -2037.0934     -2037.0934    
      8350   0.835         -0.010984094   -0.0091370394   0.04839785     0.050462735    330.63172      26.02062      -2037.295      -2037.295     
      8400   0.84          -0.010078227   -0.0083477968   0.048509385    0.050243575    332.94407      25.873982     -2037.4416     -2037.4416    
      8450   0.845         -0.0095342445  -0.007683875    0.049578639    0.051068437    329.48683      25.701853     -2037.6137     -2037.6137    
      8500   0.85          -0.0098024173  -0.0069727595   0.049354496    0.050799341    321.25982      25.508927     -2037.8067     -2037.8067    
      8550   0.855         -0.010070988   -0.0064221318   0.049415153    0.050838232    314.67741      25.291456     -2038.0241     -2038.0241    
      8600   0.86          -0.0092432588  -0.0057826991   0.049766757    0.050947105    314.0628       25.098738     -2038.2169     -2038.2169    
      8650   0.865         -0.009294616   -0.006998372    0.050444544    0.051768901    312.66801      24.943929     -2038.3717     -2038.3717    
      8700   0.87          -0.0097004639  -0.0077402463   0.051460122    0.052935381    309.07857      24.753402     -2038.5622     -2038.5622    
      8750   0.875         -0.0092812982  -0.0076013595   0.051618247    0.052994024    307.91164      24.520332     -2038.7953     -2038.7953    
      8800   0.88          -0.010134626   -0.0068522019   0.052003062    0.053422671    304.75604      24.275106     -2039.0405     -2039.0405    
      8850   0.885         -0.010487479   -0.0076900358   0.052005501    0.053606866    304.46096      24.093326     -2039.2223     -2039.2223    
      8900   0.89          -0.010989989   -0.0076404501   0.053826005    0.055465261    304.75633      23.909347     -2039.4063     -2039.4063    
      8950   0.895         -0.011381448   -0.008139093    0.054288646    0.056062815    303.5541       23.740721     -2039.5749     -2039.5749    
      9000   0.9           -0.011988217   -0.0082329533   0.054413158    0.056323091    300.14892      23.519611     -2039.796      -2039.796     
      9050   0.905         -0.011869375   -0.0081303851   0.054504482    0.056371303    297.84082      23.385836     -2039.9298     -2039.9298    
      9100   0.91          -0.012390095   -0.0079313167   0.054759691    0.056701358    294.60602      23.199908     -2040.1157     -2040.1157    
      9150   0.915         -0.012528292   -0.0070860947   0.055265946    0.057109506    292.18059      23.014684     -2040.3009     -2040.3009    
      9200   0.92          -0.012456333   -0.0067279969   0.055167809    0.056955362    292.69902      22.822038     -2040.4936     -2040.4936    
      9250   0.925         -0.013164215   -0.0063280729   0.056337161    0.058199801    293.20584      22.640417     -2040.6752     -2040.6752    
      9300   0.93          -0.013720151   -0.0067044319   0.055467859    0.057531516    290.01046      22.406238     -2040.9094     -2040.9094    
      9350   0.935         -0.013874565   -0.0066799671   0.055785419    0.057871742    284.69106      22.202179     -2041.1134     -2041.1134    
      9400   0.94          -0.014222064   -0.0064362756   0.057290748    0.059379479    280.52437      22.049388     -2041.2662     -2041.2662    
      9450   0.945         -0.014338465   -0.0064298281   0.058193086    0.060277438    278.26653      21.859431     -2041.4562     -2041.4562    
      9500   0.95          -0.014391201   -0.0053356221   0.05961559     0.061559679    276.20445      21.702361     -2041.6132     -2041.6132    
      9550   0.955         -0.014784179   -0.0045940511   0.061486577    0.06340565     272.44016      21.511664     -2041.8039     -2041.8039    
      9600   0.96          -0.016311552   -0.0046905024   0.063350055    0.065584274    271.19831      21.326769     -2041.9888     -2041.9888    
      9650   0.965         -0.016664724   -0.0044998753   0.064028318    0.066314308    269.56143      21.177395     -2042.1382     -2042.1382    
      9700   0.97          -0.01718847    -0.0048070599   0.064300478    0.066731573    267.60425      21.010419     -2042.3052     -2042.3052    
      9750   0.975         -0.017227208   -0.0057335065   0.064472331    0.066980081    266.7635       20.811102     -2042.5045     -2042.5045    
      9800   0.98          -0.01766305    -0.005558984    0.065625292    0.068187716    265.04297      20.65449      -2042.6611     -2042.6611    
      9850   0.985         -0.018957532   -0.0057283838   0.064870923    0.067826537    264.49695      20.508066     -2042.8075     -2042.8075    
      9900   0.99          -0.019662654   -0.0057657004   0.064917891    0.068074929    262.22434      20.267668     -2043.0479     -2043.0479    
      9950   0.995         -0.019383115   -0.0052753596   0.066648724    0.069610251    258.19862      20.050014     -2043.2656     -2043.2656    
     10000   1             -0.020134273   -0.0055275879   0.067504615    0.070659863    256.31195      19.88805      -2043.4275     -2043.4275    
     10050   1.005         -0.020014697   -0.0063472938   0.067919011    0.071090564    254.3846       19.707668     -2043.6079     -2043.6079    
     10100   1.01          -0.01953361    -0.0073256815   0.067418309    0.070572345    251.94262      19.44727      -2043.8683     -2043.8683    
     10150   1.015         -0.019618364   -0.006729485    0.068156583    0.071242445    247.41981      19.244442     -2044.0712     -2044.0712    
     10200   1.02          -0.019562702   -0.0065113445   0.068519479    0.071554286    242.44391      19.101986     -2044.2136     -2044.2136    
     10250   1.025         -0.019387197   -0.0068838063   0.06920153     0.072194889    239.28032      18.925023     -2044.3906     -2044.3906    
     10300   1.03          -0.019137036   -0.0079001675   0.069738475    0.072746778    233.66743      18.740923     -2044.5747     -2044.5747    
     10350   1.035         -0.020123397   -0.0078440124   0.069694692    0.072964578    229.40423      18.594423     -2044.7212     -2044.7212    
     10400   1.04          -0.020644325   -0.0081824031   0.070191445    0.073620506    227.99148      18.460266     -2044.8553     -2044.8553    
     10450   1.045         -0.021593797   -0.0085115957   0.070427143    0.074153367    224.02477      18.254118     -2045.0615     -2045.0615    
     10500   1.05          -0.021271049   -0.0085341577   0.070329477    0.073969755    219.52566      18.085734     -2045.2299     -2045.2299    
     10550   1.055         -0.02108992    -0.0086168036   0.07169933     0.075231828    214.75008      17.883928     -2045.4317     -2045.4317    
     10600   1.06          -0.021613858   -0.0093157481   0.07101732     0.074815786    211.63021      17.727531     -2045.5881     -2045.5881    
     10650   1.065         -0.021816436   -0.0096441218   0.071373185    0.075253555    209.71998      17.55855      -2045.757      -2045.757     
     10700   1.07          -0.021460069   -0.0093290345   0.072211005    0.075907804    208.17323      17.410191     -2045.9054     -2045.9054    
     10750   1.075         -0.021896486   -0.0091234612   0.071140177    0.074990789    208.19869      17.261653     -2046.0539     -2046.0539    
     10800   1.08          -0.022525543   -0.009153552    0.072958839    0.076903705    207.61348      17.111743     -2046.2039     -2046.2039    
     10850   1.085         -0.022530697   -0.008940264    0.074366875    0.078217599    205.81394      16.959064     -2046.3565     -2046.3565    
     10900   1.09          -0.02199481    -0.0095807637   0.074912422    0.078660242    205.35672      16.781744     -2046.5339     -2046.5339    
     10950   1.095         -0.021499509   -0.010084476    0.074603431    0.078291745    204.08134      16.633366     -2046.6822     -2046.6822    
     11000   1.1           -0.020617742   -0.01015197     0.074634112    0.078092282    201.94482      16.500586     -2046.815      -2046.815     
     11050   1.105         -0.020961497   -0.011259362    0.075045104    0.078726902    198.50138      16.319307     -2046.9963     -2046.9963    
     11100   1.11          -0.020814491   -0.011771495    0.07664312     0.080286855    197.6652       16.186813     -2047.1288     -2047.1288    
     11150   1.115         -0.020843496   -0.010678898    0.077165084    0.080640811    197.36131      16.021639     -2047.294      -2047.294     
     11200   1.12          -0.022178792   -0.011223019    0.077754075    0.081630577    194.82268      15.853437     -2047.4622     -2047.4622    
     11250   1.125         -0.021963948   -0.010594732    0.077129874    0.080893021    190.51826      15.667602     -2047.648      -2047.648     
     11300   1.13          -0.022297697   -0.010509594    0.078541441    0.082318873    188.11151      15.504944     -2047.8107     -2047.8107    
     11350   1.135         -0.021308486   -0.011003404    0.078347636    0.08193582     185.73038      15.372532     -2047.9431     -2047.9431    
     11400   1.14          -0.021098037   -0.011293114    0.078869274    0.082419803    182.00641      15.232348     -2048.0833     -2048.0833    
     11450   1.145         -0.020573131   -0.010997949    0.079155811    0.082521822    178.7145       15.067124     -2048.2485     -2048.2485    
     11500   1.15          -0.021157997   -0.010978487    0.079877581    0.083358359    176.36628      14.91932      -2048.3963     -2048.3963    
