# 579 Particles
   Step          Time          v_magx         v_magy         v_magz       v_magnorm        v_tmag         v_emag         PotEng         TotEng    
     25300   2.53           0.0099123033   0.25174643    -0.061104198    0.25924552     22.30074       3.7994849     -2171.3311     -2171.3311    
     25350   2.535          0.01016764     0.25303326    -0.061601066    0.26062214     22.318151      3.7982724     -2171.3323     -2171.3323    
     25400   2.54           0.010092311    0.25310218    -0.061764367    0.26072477     22.08187       3.7897186     -2171.3408     -2171.3408    
     25450   2.545          0.010493459    0.25482311    -0.061698012    0.26239584     22.06848       3.7813808     -2171.3492     -2171.3492    
     25500   2.55           0.011739688    0.2551778     -0.060391483    0.26248935     21.731171      3.7715429     -2171.359      -2171.359     
     25550   2.555          0.012503708    0.25543868    -0.061580173    0.26305395     21.519099      3.7592608     -2171.3713     -2171.3713    
     25600   2.56           0.013687463    0.25725142    -0.061916375    0.26495146     21.728712      3.7582228     -2171.3723     -2171.3723    
     25650   2.565          0.014456227    0.25803038    -0.061836623    0.26572999     21.788811      3.7576883     -2171.3729     -2171.3729    
     25700   2.57           0.014784434    0.25814521    -0.060977426    0.26566102     22.076214      3.7758336     -2171.3547     -2171.3547    
     25750   2.575          0.015525976    0.25862683    -0.061547897    0.26630253     21.885153      3.7660733     -2171.3645     -2171.3645    
     25800   2.58           0.016058297    0.25953658    -0.062982006    0.26755156     21.944589      3.7609837     -2171.3696     -2171.3696    
     25850   2.585          0.015786385    0.25928146    -0.063531162    0.26741783     22.034217      3.7652316     -2171.3653     -2171.3653    
     25900   2.59           0.015833522    0.2592306     -0.06351811     0.2673682      22.081738      3.7606825     -2171.3699     -2171.3699    
     25950   2.595          0.015679949    0.26014957    -0.063362242    0.26821341     22.198657      3.7608588     -2171.3697     -2171.3697    
     26000   2.6            0.016730088    0.25950543    -0.063989407    0.26780144     22.312422      3.7661093     -2171.3645     -2171.3645    
     26050   2.605          0.016780341    0.25880635    -0.063407535    0.26698843     22.402794      3.7675434     -2171.363      -2171.363     
     26100   2.61           0.017154548    0.25871292    -0.064063218    0.26707817     22.401546      3.7622756     -2171.3683     -2171.3683    
     26150   2.615          0.016109972    0.25844005    -0.064045277    0.26674442     22.301518      3.7580497     -2171.3725     -2171.3725    
     26200   2.62           0.01740926     0.25840307    -0.065069267    0.2670379      22.461317      3.7636761     -2171.3669     -2171.3669    
     26250   2.625          0.017738471    0.25832912    -0.064682156    0.26689393     22.367771      3.7554254     -2171.3751     -2171.3751    
     26300   2.63           0.017866588    0.25856838    -0.06513785     0.26724476     22.706877      3.7655693     -2171.365      -2171.365     
     26350   2.635          0.016738623    0.25839154    -0.064782642    0.26691414     22.774917      3.7671638     -2171.3634     -2171.3634    
     26400   2.64           0.016867546    0.25824948    -0.064568392    0.26673279     22.958378      3.768334      -2171.3622     -2171.3622    
     26450   2.645          0.017074376    0.25904123    -0.065849402    0.26782464     23.276146      3.7760928     -2171.3545     -2171.3545    
     26500   2.65           0.017345351    0.25972053    -0.066271059    0.2686028      23.075127      3.7689412     -2171.3616     -2171.3616    
     26550   2.655          0.017528514    0.26025975    -0.067204529    0.26936747     23.243299      3.7669229     -2171.3636     -2171.3636    
     26600   2.66           0.017649955    0.26136007    -0.068654766    0.27080267     23.243523      3.7610893     -2171.3695     -2171.3695    
     26650   2.665          0.017297562    0.26210921    -0.069146735    0.2716279      23.135914      3.7501558     -2171.3804     -2171.3804    
     26700   2.67           0.016843782    0.26371486    -0.069668549    0.2732818      22.793868      3.7369796     -2171.3936     -2171.3936    
     26750   2.675          0.017473055    0.26453509    -0.070218985    0.27425322     22.842163      3.7398846     -2171.3907     -2171.3907    
     26800   2.68           0.017705726    0.26572061    -0.0713748      0.27570872     23.003529      3.743544      -2171.387      -2171.387     
     26850   2.685          0.017768299    0.2670001     -0.072344908    0.27719768     22.801802      3.7304812     -2171.4001     -2171.4001    
     26900   2.69           0.017597977    0.26926603    -0.072794773    0.27948696     22.34842       3.7075277     -2171.423      -2171.423     
     26950   2.695          0.017868084    0.27027698    -0.073348115    0.28062227     22.034473      3.6979337     -2171.4326     -2171.4326    
     27000   2.7            0.018202688    0.2718519     -0.074619904    0.28249412     21.984503      3.6873187     -2171.4432     -2171.4432    
     27050   2.705          0.018340112    0.27324506    -0.073965052    0.28367244     21.994565      3.681436      -2171.4491     -2171.4491    
     27100   2.71           0.018208622    0.2746782     -0.073138678    0.28483142     22.580187      3.7037511     -2171.4268     -2171.4268    
     27150   2.715          0.018774178    0.27666942    -0.073640343    0.28691695     22.531918      3.6923314     -2171.4382     -2171.4382    
     27200   2.72           0.019041308    0.27705384    -0.073764792    0.28733717     22.314407      3.6727963     -2171.4578     -2171.4578    
     27250   2.725          0.019216208    0.27722902    -0.073616919    0.28747981     22.192049      3.6622554     -2171.4683     -2171.4683    
     27300   2.73           0.018903544    0.2771658     -0.074630202    0.28765933     22.337468      3.6672789     -2171.4633     -2171.4633    
     27350   2.735          0.019645147    0.27652434    -0.075051187    0.28720084     22.590646      3.6745945     -2171.456      -2171.456     
     27400   2.74           0.019613229    0.27550387    -0.074316699    0.28602454     22.563812      3.6767105     -2171.4539     -2171.4539    
     27450   2.745          0.019925977    0.27486052    -0.073459224    0.2852045      22.244574      3.6585034     -2171.4721     -2171.4721    
     27500   2.75           0.020239304    0.27452923    -0.073366967    0.28488356     22.068546      3.6472993     -2171.4833     -2171.4833    
     27550   2.755          0.019564521    0.27400533    -0.072908425    0.28421353     21.977761      3.640587      -2171.49       -2171.49      
     27600   2.76           0.01969206     0.27276171    -0.071809078    0.28274241     21.98817       3.6437828     -2171.4868     -2171.4868    
     27650   2.765          0.019199121    0.27242506    -0.071429336    0.28228739     22.047562      3.6490846     -2171.4815     -2171.4815    
     27700   2.77           0.020009191    0.27149087    -0.070157329    0.28112224     21.994865      3.6513529     -2171.4792     -2171.4792    
     27750   2.775          0.020789985    0.2727177     -0.069017074    0.28208247     21.865538      3.6383537     -2171.4922     -2171.4922    
     27800   2.78           0.020296959    0.27364063    -0.06856555     0.28282927     21.976852      3.6400349     -2171.4905     -2171.4905    
     27850   2.785          0.019652358    0.27255254    -0.068549153    0.28172697     21.754083      3.6392488     -2171.4913     -2171.4913    
     27900   2.79           0.019787984    0.2732542     -0.069522887    0.28265324     21.923968      3.6416365     -2171.4889     -2171.4889    
     27950   2.795          0.020754611    0.27429595    -0.069119465    0.28363096     22.051086      3.6417966     -2171.4888     -2171.4888    
     28000   2.8            0.021430283    0.2748153     -0.0688416      0.28411595     22.031362      3.6407864     -2171.4898     -2171.4898    
     28050   2.805          0.021318426    0.27550331    -0.068489177    0.2846881      22.236302      3.6479168     -2171.4826     -2171.4826    
     28100   2.81           0.02073057     0.27527358    -0.069234044    0.28460262     22.050016      3.6363754     -2171.4942     -2171.4942    
     28150   2.815          0.020181282    0.27651934    -0.069015958    0.28571565     22.098472      3.6339327     -2171.4966     -2171.4966    
     28200   2.82           0.021001166    0.27815976    -0.069705559    0.28752872     22.321156      3.6352334     -2171.4953     -2171.4953    
     28250   2.825          0.020832045    0.27985965    -0.069825524    0.28919025     22.084211      3.6280307     -2171.5025     -2171.5025    
     28300   2.83           0.02113193     0.28129382    -0.069819092    0.29059848     22.186066      3.6285688     -2171.502      -2171.502     
     28350   2.835          0.021034062    0.28248707    -0.070243036    0.29184835     22.425549      3.6378462     -2171.4927     -2171.4927    
     28400   2.84           0.021367165    0.28375245    -0.070798593    0.29323105     22.595105      3.6389794     -2171.4916     -2171.4916    
     28450   2.845          0.021085342    0.28436756    -0.069986132    0.29361123     22.440648      3.6307881     -2171.4998     -2171.4998    
     28500   2.85           0.020432353    0.28481633    -0.069375899    0.29385513     22.333079      3.625004      -2171.5056     -2171.5056    
     28550   2.855          0.021650154    0.28490725    -0.069041751    0.29395175     22.164599      3.6091507     -2171.5214     -2171.5214    
     28600   2.86           0.022143718    0.28462109    -0.068393768    0.29355957     21.964119      3.599783      -2171.5308     -2171.5308    
     28650   2.865          0.021907807    0.28475926    -0.068902199    0.29379466     21.933163      3.596653      -2171.5339     -2171.5339    
     28700   2.87           0.02151132     0.28475416    -0.068600763    0.29368986     22.038028      3.5959905     -2171.5346     -2171.5346    
     28750   2.875          0.02156626     0.28388831    -0.068941688    0.29293452     22.210583      3.6048552     -2171.5257     -2171.5257    
     28800   2.88           0.02156173     0.2829103     -0.067461793    0.2916406      22.324037      3.6056614     -2171.5249     -2171.5249    
     28850   2.885          0.021132414    0.28266672    -0.066063638    0.29105233     22.646036      3.6121089     -2171.5185     -2171.5185    
     28900   2.89           0.020719255    0.28248399    -0.065926402    0.290814       22.347874      3.5953287     -2171.5352     -2171.5352    
     28950   2.895          0.02023057     0.28234372    -0.065750158    0.2906034      22.587529      3.6054686     -2171.5251     -2171.5251    
     29000   2.9            0.019735328    0.28175581    -0.065852573    0.29002134     22.082269      3.5843537     -2171.5462     -2171.5462    
     29050   2.905          0.0202763      0.28122567    -0.065872141    0.28954818     22.144276      3.5806498     -2171.5499     -2171.5499    
     29100   2.91           0.019568236    0.2808271     -0.065551801    0.28903947     22.194263      3.5812663     -2171.5493     -2171.5493    
     29150   2.915          0.019772287    0.28088045    -0.066978402    0.28943199     22.273685      3.5817468     -2171.5488     -2171.5488    
     29200   2.92           0.019934869    0.28089765    -0.067659341    0.28961816     22.248152      3.5785838     -2171.552      -2171.552     
     29250   2.925          0.01956168     0.28172752    -0.068209256    0.29052634     22.21146       3.5716448     -2171.5589     -2171.5589    
     29300   2.93           0.019227225    0.28206143    -0.06830757     0.29085092     22.381365      3.577992      -2171.5526     -2171.5526    
     29350   2.935          0.020498102    0.28286938    -0.070368373    0.29221049     22.214247      3.5687434     -2171.5618     -2171.5618    
     29400   2.94           0.020687599    0.28291584    -0.071524652    0.29254935     22.162309      3.5680332     -2171.5625     -2171.5625    
     29450   2.945          0.020874808    0.28474338    -0.071660527    0.29436335     22.658128      3.5818156     -2171.5487     -2171.5487    
     29500   2.95           0.020679769    0.28602822    -0.071454916    0.29554289     22.28203       3.5663101     -2171.5643     -2171.5643    
     29550   2.955          0.021035681    0.28597985    -0.071610491    0.29555886     22.566494      3.580279      -2171.5503     -2171.5503    
     29600   2.96           0.020631479    0.28741765    -0.071926927    0.29699839     22.643238      3.5811853     -2171.5494     -2171.5494    
     29650   2.965          0.020502477    0.28848404    -0.071602668    0.29794351     22.337169      3.5666522     -2171.5639     -2171.5639    
     29700   2.97           0.021095362    0.29023264    -0.07182732     0.29973182     22.48757       3.5694233     -2171.5611     -2171.5611    
     29750   2.975          0.021341131    0.29136939    -0.071036974    0.30066229     22.649861      3.5715252     -2171.559      -2171.559     
     29800   2.98           0.021617041    0.29190958    -0.070795062    0.30114853     22.178421      3.5528533     -2171.5777     -2171.5777    
     29850   2.985          0.022526141    0.29310436    -0.070362855    0.30227227     22.425839      3.5632269     -2171.5673     -2171.5673    
     29900   2.99           0.023126306    0.2942121     -0.069771306    0.30325504     22.16627       3.5482968     -2171.5823     -2171.5823    
     29950   2.995          0.023725667    0.29457837    -0.068912857    0.30346055     22.237571      3.5459118     -2171.5846     -2171.5846    
     30000   3              0.024732594    0.29512115    -0.069064279    0.30410207     22.64423       3.5606048     -2171.57       -2171.57      
     30050   3.005          0.024641888    0.29488067    -0.068808814    0.30380336     22.535058      3.5553743     -2171.5752     -2171.5752    
     30100   3.01           0.024982559    0.29503443    -0.068062948    0.30381245     22.243804      3.5442404     -2171.5863     -2171.5863    
     30150   3.015          0.025420284    0.29439395    -0.067541299    0.30311024     21.917372      3.5245226     -2171.606      -2171.606     
     30200   3.02           0.024805417    0.2941344     -0.066838602    0.3026512      22.116876      3.5324015     -2171.5982     -2171.5982    
     30250   3.025          0.024821848    0.2948818     -0.066467144    0.30329735     22.048891      3.5247188     -2171.6058     -2171.6058    
     30300   3.03           0.025514815    0.29463521    -0.065415792    0.30288634     22.516546      3.5460237     -2171.5845     -2171.5845    
     30350   3.035          0.026444891    0.29515671    -0.064408812    0.30325783     22.22005       3.5276971     -2171.6029     -2171.6029    
     30400   3.04           0.027257151    0.2951505     -0.064308236    0.30330236     22.629386      3.5349723     -2171.5956     -2171.5956    
     30450   3.045          0.027347327    0.29483129    -0.064170462    0.30297064     22.661493      3.5348708     -2171.5957     -2171.5957    
     30500   3.05           0.02710975     0.29428553    -0.063745636    0.30232833     22.713744      3.5313272     -2171.5992     -2171.5992    
     30550   3.055          0.028395097    0.29502073    -0.06405426     0.30322675     22.912618      3.532573      -2171.598      -2171.598     
     30600   3.06           0.028772856    0.29431189    -0.064231751    0.30261045     22.79868       3.5295668     -2171.601      -2171.601     
     30650   3.065          0.02882386     0.29392244    -0.064247703    0.30223995     22.87466       3.5377562     -2171.5928     -2171.5928    
     30700   3.07           0.029444981    0.29427835    -0.064055214    0.30260506     22.764664      3.5314538     -2171.5991     -2171.5991    
     30750   3.075          0.02996253     0.29467051    -0.062999576    0.30281581     23.017748      3.5357284     -2171.5948     -2171.5948    
     30800   3.08           0.030722808    0.29463128    -0.062587872    0.30276844     22.685927      3.5256674     -2171.6049     -2171.6049    
     30850   3.085          0.032124393    0.29508332    -0.062260727    0.30328623     22.612244      3.5207519     -2171.6098     -2171.6098    
     30900   3.09           0.03245837     0.29611682    -0.06151342     0.3041753      22.490215      3.506107      -2171.6245     -2171.6245    
     30950   3.095          0.032531395    0.29680112    -0.060837964    0.30471372     22.420725      3.5023735     -2171.6282     -2171.6282    
     31000   3.1            0.03364168     0.29841448    -0.061650108    0.30656761     22.419399      3.4953934     -2171.6352     -2171.6352    
     31050   3.105          0.034753473    0.29914515    -0.061380775    0.3073487      21.959449      3.4832686     -2171.6473     -2171.6473    
     31100   3.11           0.034462884    0.30044878    -0.061120661    0.30853346     21.989063      3.4865348     -2171.644      -2171.644     
     31150   3.115          0.034342574    0.30146765    -0.061417748    0.30957115     22.045349      3.4939178     -2171.6366     -2171.6366    
     31200   3.12           0.034147934    0.30266477    -0.06212382     0.31085593     22.060711      3.4940014     -2171.6366     -2171.6366    
     31250   3.125          0.033472641    0.30311078    -0.062522079    0.3112966      22.125115      3.4971274     -2171.6334     -2171.6334    
     31300   3.13           0.033472308    0.30274769    -0.062907652    0.31102079     22.212163      3.5035818     -2171.627      -2171.627     
     31350   3.135          0.034029035    0.30360095    -0.063266881    0.31198431     22.112043      3.4974435     -2171.6331     -2171.6331    
     31400   3.14           0.034967483    0.30433148    -0.06393265     0.31293412     21.994734      3.4878019     -2171.6428     -2171.6428    
     31450   3.145          0.035453578    0.3047603     -0.063464856    0.31331068     21.866312      3.4759255     -2171.6546     -2171.6546    
     31500   3.15           0.035613141    0.30474118    -0.063931933    0.31340513     21.457478      3.4564795     -2171.6741     -2171.6741    
     31550   3.155          0.035803157    0.30474819    -0.06396321     0.31343997     21.629156      3.4580564     -2171.6725     -2171.6725    
     31600   3.16           0.035914957    0.30534824    -0.063894767    0.31402225     21.567564      3.4481682     -2171.6824     -2171.6824    
     31650   3.165          0.036626223    0.30478545    -0.064234938    0.31362681     21.452727      3.4427169     -2171.6878     -2171.6878    
     31700   3.17           0.036457193    0.30401589    -0.064768271    0.31296919     21.575782      3.4472455     -2171.6833     -2171.6833    
     31750   3.175          0.037567812    0.30328139    -0.065282946    0.31249448     21.154164      3.4275267     -2171.703      -2171.703     
     31800   3.18           0.037078069    0.30223708    -0.065017766    0.3113669      20.937729      3.4128007     -2171.7178     -2171.7178    
     31850   3.185          0.036992077    0.30084361    -0.064976563    0.30999556     20.866719      3.4109439     -2171.7196     -2171.7196    
     31900   3.19           0.036338146    0.29992331    -0.065388254    0.30911176     21.024522      3.4112092     -2171.7194     -2171.7194    
     31950   3.195          0.035372502    0.29994108    -0.065393166    0.30901801     21.091343      3.415586      -2171.715      -2171.715     
     32000   3.2            0.03511698     0.29817018    -0.066747441    0.30756118     21.089918      3.420152      -2171.7104     -2171.7104    
     32050   3.205          0.035725251    0.29780619    -0.067009812    0.30733554     21.232941      3.4259163     -2171.7046     -2171.7046    
     32100   3.21           0.036091855    0.29770893    -0.06764057     0.30742231     20.906185      3.405892      -2171.7247     -2171.7247    
     32150   3.215          0.035963042    0.29839724    -0.067268099    0.30799229     21.140804      3.4121066     -2171.7185     -2171.7185    
     32200   3.22           0.036164008    0.29956339    -0.067015604    0.30909085     20.970341      3.4022633     -2171.7283     -2171.7283    
     32250   3.225          0.037094951    0.30014798    -0.06657811     0.3096732      21.105679      3.4086008     -2171.722      -2171.722     
     32300   3.23           0.036550912    0.3011042     -0.066303545    0.31047684     21.569695      3.4225922     -2171.708      -2171.708     
     32350   3.235          0.03766147     0.30218138    -0.067025874    0.31180834     21.680008      3.4279721     -2171.7026     -2171.7026    
     32400   3.24           0.037466646    0.30356016    -0.066216897    0.31294919     21.468546      3.4203553     -2171.7102     -2171.7102    
     32450   3.245          0.037884427    0.30526772    -0.066318499    0.31467722     21.317481      3.4097567     -2171.7208     -2171.7208    
     32500   3.25           0.03855257     0.30737744    -0.065691767    0.31667428     21.259525      3.4042154     -2171.7263     -2171.7263    
     32550   3.255          0.038466662    0.30762458    -0.065665404    0.31689826     21.353368      3.4127971     -2171.7178     -2171.7178    
     32600   3.26           0.039048413    0.30863743    -0.0648234      0.31777967     20.815972      3.3875384     -2171.743      -2171.743     
     32650   3.265          0.039196815    0.3099537     -0.064566343    0.3190243      20.692885      3.3813794     -2171.7492     -2171.7492    
     32700   3.27           0.039183411    0.31036128    -0.065053485    0.31951748     20.848524      3.3840828     -2171.7465     -2171.7465    
     32750   3.275          0.039760721    0.31162632    -0.064232037    0.32065188     20.51991       3.3687766     -2171.7618     -2171.7618    
     32800   3.28           0.040310251    0.31154049    -0.064300953    0.32065091     20.749236      3.3818529     -2171.7487     -2171.7487    
     32850   3.285          0.039577923    0.31138638    -0.06527677     0.32060715     20.783308      3.3831623     -2171.7474     -2171.7474    
     32900   3.29           0.039052528    0.31134989    -0.064585733    0.32036724     20.833212      3.378543      -2171.752      -2171.752     
     32950   3.295          0.03880809     0.31030043    -0.06583493     0.31957263     21.294838      3.3948498     -2171.7357     -2171.7357    
     33000   3.3            0.039310289    0.30943031    -0.065557105    0.3187321      21.0433        3.3819665     -2171.7486     -2171.7486    
     33050   3.305          0.038997902    0.30871312    -0.066391854    0.31817056     20.954052      3.3815503     -2171.749      -2171.749     
     33100   3.31           0.038116078    0.30808615    -0.065191215    0.31720625     20.664727      3.3710282     -2171.7595     -2171.7595    
     33150   3.315          0.038123908    0.3073191     -0.064988996    0.31642066     20.262511      3.3495325     -2171.781      -2171.781     
     33200   3.32           0.037829091    0.30727711    -0.065174449    0.31638264     20.364133      3.3490021     -2171.7816     -2171.7816    
     33250   3.325          0.038422454    0.30663165    -0.06545491     0.31588542     20.504585      3.3571072     -2171.7735     -2171.7735    
     33300   3.33           0.037853014    0.30678562    -0.067142793    0.31632012     20.369833      3.3463231     -2171.7842     -2171.7842    
     33350   3.335          0.037992842    0.30666942    -0.067306512    0.316259       20.384744      3.3477092     -2171.7829     -2171.7829    
     33400   3.34           0.038170363    0.30727472    -0.06739936     0.31688705     20.16872       3.3294318     -2171.8011     -2171.8011    
     33450   3.345          0.038196183    0.30807846    -0.068247033    0.31785051     20.395883      3.3348621     -2171.7957     -2171.7957    
     33500   3.35           0.038333718    0.30917823    -0.068223972    0.31892815     20.587819      3.3337469     -2171.7968     -2171.7968    
     33550   3.355          0.038620371    0.31090175    -0.06791538     0.32056814     20.255892      3.3134213     -2171.8171     -2171.8171    
     33600   3.36           0.038239967    0.31157383    -0.068824415    0.32136793     20.226237      3.3122873     -2171.8183     -2171.8183    
     33650   3.365          0.038680125    0.31281744    -0.06822999     0.32249998     20.093054      3.3040473     -2171.8265     -2171.8265    
     33700   3.37           0.039245798    0.31421844    -0.067780295    0.32383271     20.002061      3.3023813     -2171.8282     -2171.8282    
     33750   3.375          0.039073599    0.31548491    -0.068518494    0.32519572     20.442478      3.3183379     -2171.8122     -2171.8122    
     33800   3.38           0.039095921    0.31697808    -0.068699431    0.32668518     20.855404      3.3315624     -2171.799      -2171.799     
     33850   3.385          0.039949488    0.31836889    -0.06890679     0.32818114     21.126413      3.3421487     -2171.7884     -2171.7884    
     33900   3.39           0.040798163    0.32009849    -0.068777996    0.32993627     21.043684      3.3369263     -2171.7936     -2171.7936    
     33950   3.395          0.04195852     0.32159274    -0.069206834    0.33162026     21.21971       3.3416487     -2171.7889     -2171.7889    
     34000   3.4            0.041811752    0.32253254    -0.068760949    0.33242071     20.984674      3.3347805     -2171.7958     -2171.7958    
     34050   3.405          0.042779422    0.32367873    -0.069828832    0.33387732     20.565831      3.3146808     -2171.8159     -2171.8159    
     34100   3.41           0.04337078     0.32452546    -0.071191487    0.33506123     20.510365      3.3090264     -2171.8215     -2171.8215    
     34150   3.415          0.042670687    0.3243056     -0.071301905    0.33478183     20.382185      3.3070614     -2171.8235     -2171.8235    
     34200   3.42           0.043584742    0.3246572     -0.071182716    0.33521471     20.352313      3.2993019     -2171.8313     -2171.8313    
     34250   3.425          0.042812493    0.32416246    -0.071062927    0.33461044     20.271975      3.2990831     -2171.8315     -2171.8315    
     34300   3.43           0.042351954    0.32357913    -0.070859877    0.3339435      19.937968      3.2857598     -2171.8448     -2171.8448    
     34350   3.435          0.043654008    0.32183106    -0.071867949    0.33263479     19.8576        3.2834907     -2171.8471     -2171.8471    
     34400   3.44           0.042688805    0.32197222    -0.071191866    0.33250072     19.74314       3.273639      -2171.8569     -2171.8569    
     34450   3.445          0.043274817    0.32124605    -0.072210372    0.33209347     20.240392      3.2955533     -2171.835      -2171.835     
     34500   3.45           0.044211374    0.32047313    -0.07257057     0.33154813     20.289257      3.2924915     -2171.8381     -2171.8381    
     34550   3.455          0.043915312    0.32023243    -0.072251857    0.33120642     19.936139      3.2732835     -2171.8573     -2171.8573    
     34600   3.46           0.043897547    0.32024771    -0.072540662    0.33128196     20.127129      3.2730442     -2171.8575     -2171.8575    
     34650   3.465          0.043862099    0.32067866    -0.072052596    0.33158749     20.295904      3.2774586     -2171.8531     -2171.8531    
     34700   3.47           0.043663792    0.32100069    -0.071556719    0.33176548     20.165756      3.2697356     -2171.8608     -2171.8608    
     34750   3.475          0.044240958    0.32039705    -0.071911993    0.33133498     20.143803      3.2682187     -2171.8623     -2171.8623    
     34800   3.48           0.045204173    0.32071307    -0.072793663    0.33196266     20.323851      3.2709225     -2171.8596     -2171.8596    
     34850   3.485          0.044162475    0.32069936    -0.071576418    0.33154425     20.535174      3.2774705     -2171.8531     -2171.8531    
     34900   3.49           0.044520424    0.32108503    -0.071344163    0.33191513     20.483573      3.2694262     -2171.8611     -2171.8611    
     34950   3.495          0.044611394    0.32068503    -0.0713181      0.33153482     20.571922      3.2770776     -2171.8535     -2171.8535    
     35000   3.5            0.043793762    0.32156506    -0.071063972    0.33222292     20.334196      3.2608612     -2171.8697     -2171.8697    
     35050   3.505          0.0433003      0.32199271    -0.071267736    0.33261587     20.498094      3.2721606     -2171.8584     -2171.8584    
     35100   3.51           0.042486556    0.3234785     -0.07143048     0.33398467     20.308917      3.2565246     -2171.874      -2171.874     
     35150   3.515          0.041781701    0.32481784    -0.070703356    0.33503926     20.52302       3.2665149     -2171.864      -2171.864     
     35200   3.52           0.041440137    0.32599882    -0.070764529    0.33615493     20.541217      3.2674449     -2171.8631     -2171.8631    
     35250   3.525          0.041118288    0.32681699    -0.071472816    0.33705848     20.392207      3.2673349     -2171.8632     -2171.8632    
     35300   3.53           0.041346619    0.3291106     -0.071732003    0.33936531     20.053037      3.2486299     -2171.8819     -2171.8819    
     35350   3.535          0.040817728    0.32959207    -0.071037873    0.33962244     20.138303      3.2598427     -2171.8707     -2171.8707    
     35400   3.54           0.041180412    0.33175467    -0.071517713    0.34186513     19.883102      3.2444338     -2171.8861     -2171.8861    
     35450   3.545          0.040234494    0.33322882    -0.070809755    0.34303685     19.753469      3.2359051     -2171.8947     -2171.8947    
     35500   3.55           0.039357418    0.33461856    -0.071652859    0.34446004     19.943459      3.2414217     -2171.8891     -2171.8891    
     35550   3.555          0.039064782    0.33525919    -0.071802916    0.34508034     20.230729      3.2579428     -2171.8726     -2171.8726    
     35600   3.56           0.038992347    0.33477318    -0.071520556    0.34454126     20.577038      3.2764114     -2171.8541     -2171.8541    
     35650   3.565          0.038391972    0.33454778    -0.07200949     0.34435669     21.030437      3.2964289     -2171.8341     -2171.8341    
     35700   3.57           0.038599668    0.33542701    -0.072056195    0.34524384     20.999861      3.2936043     -2171.837      -2171.837     
     35750   3.575          0.037618737    0.33538821    -0.072353028    0.34515994     20.911026      3.2842117     -2171.8463     -2171.8463    
     35800   3.58           0.037731321    0.33560021    -0.072478884    0.34540461     20.835864      3.274872      -2171.8557     -2171.8557    
     35850   3.585          0.037093674    0.33488145    -0.07208959     0.34455542     21.266432      3.2897129     -2171.8408     -2171.8408    
     35900   3.59           0.03704489     0.33370236    -0.071972703    0.34337976     21.306548      3.2889025     -2171.8417     -2171.8417    
     35950   3.595          0.037172377    0.33324763    -0.071450691    0.34284249     21.394857      3.2904848     -2171.8401     -2171.8401    
     36000   3.6            0.036850796    0.33133164    -0.071602514    0.34097735     21.222922      3.2818184     -2171.8487     -2171.8487    
     36050   3.605          0.036175833    0.32970016    -0.071454341    0.33928839     21.211991      3.2828007     -2171.8478     -2171.8478    
     36100   3.61           0.036644686    0.32949568    -0.07127731     0.33910278     21.482096      3.2938492     -2171.8367     -2171.8367    
     36150   3.615          0.03669604     0.32956389    -0.070512119    0.33901462     21.356895      3.2859764     -2171.8446     -2171.8446    
     36200   3.62           0.037109423    0.3291638     -0.070006767    0.33856589     21.503741      3.285692      -2171.8449     -2171.8449    
     36250   3.625          0.036701264    0.3291797     -0.070120125    0.33856032     21.650061      3.2885938     -2171.842      -2171.842     
     36300   3.63           0.037351075    0.32971315    -0.069500891    0.33902248     21.323656      3.2675516     -2171.863      -2171.863     
     36350   3.635          0.037364547    0.3298309     -0.069798008    0.33919949     21.244963      3.2626115     -2171.8679     -2171.8679    
     36400   3.64           0.037186584    0.33072056    -0.06939488     0.33996262     21.097704      3.2547875     -2171.8758     -2171.8758    
     36450   3.645          0.036337339    0.33205029    -0.069223958    0.34113011     21.367912      3.2613137     -2171.8692     -2171.8692    
     36500   3.65           0.035899486    0.33169162    -0.069571513    0.34080537     21.629662      3.2723515     -2171.8582     -2171.8582    
     36550   3.655          0.034941212    0.33275392    -0.069520371    0.34172963     21.964602      3.2825653     -2171.848      -2171.848     
     36600   3.66           0.03388003     0.33333988    -0.06984541     0.34225971     21.476708      3.2553198     -2171.8752     -2171.8752    
     36650   3.665          0.034750117    0.33578399    -0.069230982    0.34460323     21.698498      3.2552077     -2171.8754     -2171.8754    
     36700   3.67           0.034218871    0.33670808    -0.069394884    0.3454836      21.61087       3.2552294     -2171.8753     -2171.8753    
     36750   3.675          0.033341343    0.33750319    -0.068971783    0.34608837     21.65434       3.2554781     -2171.8751     -2171.8751    
     36800   3.68           0.033337458    0.33878694    -0.068972935    0.34734024     21.545556      3.2494709     -2171.8811     -2171.8811    
     36850   3.685          0.033085558    0.34012411    -0.069563962    0.34873803     21.515917      3.251058      -2171.8795     -2171.8795    
     36900   3.69           0.033509426    0.34089411    -0.069967292    0.34960992     21.44503       3.2472625     -2171.8833     -2171.8833    
     36950   3.695          0.034294885    0.34199083    -0.069603975    0.35068302     21.516841      3.2474858     -2171.8831     -2171.8831    
     37000   3.7            0.03395439     0.34315134    -0.069591318    0.35177933     21.101959      3.2272574     -2171.9033     -2171.9033    
     37050   3.705          0.034491773    0.34298365    -0.069011073    0.35155369     21.145532      3.231311      -2171.8992     -2171.8992    
     37100   3.71           0.036307424    0.34321904    -0.068820377    0.35192866     21.137763      3.2280348     -2171.9025     -2171.9025    
