# 561 Particles

   Step          Time          v_magx         v_magy         v_magz       v_magnorm        v_tmag         v_emag         PotEng         TotEng    
     21150   2.115         -0.023709222    0.36433781    -0.073899877    0.37251223     25.952974      3.8067758     -2118.1439     -2118.1439    
     21200   2.12          -0.02376655     0.36437953    -0.073880582    0.37255286     26.069431      3.810383      -2118.1403     -2118.1403    
     21250   2.125         -0.024187493    0.36485784    -0.07309326     0.37289262     26.239033      3.8096648     -2118.141      -2118.141     
     21300   2.13          -0.025043382    0.36574556    -0.072971376    0.3737938      26.444272      3.8140668     -2118.1366     -2118.1366    
     21350   2.135         -0.025654627    0.36599984    -0.072714701    0.37403405     26.282132      3.7992405     -2118.1514     -2118.1514    
     21400   2.14          -0.02512987     0.3666378     -0.072274961    0.37453765     26.523436      3.8057218     -2118.145      -2118.145     
     21450   2.145         -0.024935497    0.36662435    -0.073125367    0.37467655     26.393702      3.7940561     -2118.1566     -2118.1566    
     21500   2.15          -0.024694607    0.36669588    -0.072965376    0.3746994      26.339393      3.7872216     -2118.1635     -2118.1635    
     21550   2.155         -0.023925063    0.36603835    -0.073005094    0.37401367     26.526158      3.7969826     -2118.1537     -2118.1537    
     21600   2.16          -0.024586572    0.36616806    -0.074296448    0.37443759     26.374777      3.7850243     -2118.1657     -2118.1657    
     21650   2.165         -0.024117407    0.36559286    -0.074952749    0.37397553     26.236691      3.7741394     -2118.1765     -2118.1765    
     21700   2.17          -0.024737063    0.36534085    -0.074970458    0.37377323     26.410578      3.7733691     -2118.1773     -2118.1773    
     21750   2.175         -0.024813303    0.36587059    -0.07581884     0.37446694     26.365278      3.7715913     -2118.1791     -2118.1791    
     21800   2.18          -0.024996448    0.36668829    -0.076406062    0.37539714     26.35108       3.7623147     -2118.1884     -2118.1884    
     21850   2.185         -0.025044531    0.36681709    -0.07743909     0.3757377      26.415977      3.7679007     -2118.1828     -2118.1828    
     21900   2.19          -0.02636473     0.36682859    -0.078221207    0.37600116     26.701496      3.7741454     -2118.1765     -2118.1765    
     21950   2.195         -0.026889905    0.3675144     -0.077811726    0.37662258     26.843324      3.776945      -2118.1737     -2118.1737    
     22000   2.2           -0.027087913    0.36888123    -0.077267515    0.37785895     26.77092       3.7684311     -2118.1823     -2118.1823    
     22050   2.205         -0.027069117    0.36936456    -0.077823571    0.37844342     26.722348      3.7621895     -2118.1885     -2118.1885    
     22100   2.21          -0.028243542    0.37084516    -0.077620106    0.37993251     26.917279      3.7587214     -2118.192      -2118.192     
     22150   2.215         -0.028680787    0.37151844    -0.077802752    0.3806597      26.65913       3.7440812     -2118.2066     -2118.2066    
     22200   2.22          -0.028974937    0.37178687    -0.078762316    0.38114109     26.361295      3.7288364     -2118.2218     -2118.2218    
     22250   2.225         -0.029287547    0.37166231    -0.078315106    0.38095129     26.249777      3.7241245     -2118.2266     -2118.2266    
     22300   2.23          -0.029286675    0.37262694    -0.079037428    0.38204118     26.708709      3.731131      -2118.2196     -2118.2196    
     22350   2.235         -0.029870438    0.37281479    -0.080167775    0.38250488     26.190678      3.7085708     -2118.2421     -2118.2421    
     22400   2.24          -0.030185326    0.37387719    -0.080215001    0.38357496     26.326377      3.7122821     -2118.2384     -2118.2384    
     22450   2.245         -0.030129789    0.37406151    -0.081656666    0.3840542      26.365225      3.7122915     -2118.2384     -2118.2384    
     22500   2.25          -0.030110835    0.37409887    -0.082003203    0.38416292     25.921326      3.6908649     -2118.2598     -2118.2598    
     22550   2.255         -0.030555732    0.37276795    -0.083806377    0.38329245     26.269906      3.7083244     -2118.2424     -2118.2424    
     22600   2.26          -0.029819429    0.37402562    -0.085013125    0.38472275     26.408997      3.7056191     -2118.2451     -2118.2451    
     22650   2.265         -0.029887973    0.37477812    -0.08543598     0.38555316     26.400567      3.704121      -2118.2466     -2118.2466    
     22700   2.27          -0.029749673    0.37453599    -0.084869237    0.38518182     26.13175       3.6957442     -2118.2549     -2118.2549    
     22750   2.275         -0.031177201    0.37525584    -0.084723489    0.38596248     25.985739      3.6835542     -2118.2671     -2118.2671    
     22800   2.28          -0.031586829    0.37521625    -0.085801132    0.38619529     25.437057      3.6668212     -2118.2839     -2118.2839    
     22850   2.285         -0.03251927     0.37621773    -0.085596334    0.38720023     25.225817      3.6483918     -2118.3023     -2118.3023    
     22900   2.29          -0.032569393    0.37684051    -0.085789977    0.38785236     25.104339      3.6449199     -2118.3058     -2118.3058    
     22950   2.295         -0.034192032    0.37709199    -0.086535538    0.38840168     25.205118      3.64595       -2118.3047     -2118.3047    
     23000   2.3           -0.03458904     0.37702329    -0.087048759    0.38848482     25.174322      3.6383466     -2118.3123     -2118.3123    
     23050   2.305         -0.035151188    0.37707431    -0.086813564    0.38853216     25.276963      3.6378514     -2118.3128     -2118.3128    
     23100   2.31          -0.035289823    0.37676252    -0.086835872    0.38824714     25.543938      3.6414632     -2118.3092     -2118.3092    
     23150   2.315         -0.036665687    0.37640003    -0.087380748    0.38814527     25.229467      3.6330755     -2118.3176     -2118.3176    
     23200   2.32          -0.037508061    0.37698823    -0.086974035    0.38870485     24.980066      3.6212327     -2118.3295     -2118.3295    
     23250   2.325         -0.037489329    0.37668297    -0.086442022    0.38828821     24.831185      3.6185288     -2118.3322     -2118.3322    
     23300   2.33          -0.03913966     0.37676362    -0.085980818    0.38842688     24.773837      3.607602      -2118.3431     -2118.3431    
     23350   2.335         -0.040273607    0.37681903    -0.086499884    0.38871169     24.950895      3.6117466     -2118.3389     -2118.3389    
     23400   2.34          -0.040231591    0.37768274    -0.086526934    0.38955069     24.876851      3.6069042     -2118.3438     -2118.3438    
     23450   2.345         -0.04037374     0.37773667    -0.08674855     0.38966696     24.762665      3.5972119     -2118.3535     -2118.3535    
     23500   2.35          -0.039868229    0.37799678    -0.086710255    0.38985858     24.513963      3.5811321     -2118.3696     -2118.3696    
     23550   2.355         -0.039932064    0.3773579     -0.08629071     0.38915247     24.275174      3.5717937     -2118.3789     -2118.3789    
     23600   2.36          -0.040468402    0.37783229    -0.086281351    0.38966576     24.195704      3.5690766     -2118.3816     -2118.3816    
     23650   2.365         -0.042557586    0.37838449    -0.085402754    0.39023019     24.378333      3.5718039     -2118.3789     -2118.3789    
     23700   2.37          -0.04339105     0.37794305    -0.085286936    0.38986869     24.185818      3.5641635     -2118.3865     -2118.3865    
     23750   2.375         -0.043379823    0.37866028    -0.085264883    0.39055796     23.973873      3.5519192     -2118.3988     -2118.3988    
     23800   2.38          -0.04330774     0.3793108     -0.085313792    0.39119136     24.043761      3.551369      -2118.3993     -2118.3993    
     23850   2.385         -0.043390141    0.37921794    -0.085684214    0.39119143     23.483431      3.5300407     -2118.4206     -2118.4206    
     23900   2.39          -0.04296271     0.37951736    -0.085348699    0.39136124     23.400178      3.5253932     -2118.4253     -2118.4253    
     23950   2.395         -0.043219777    0.37877927    -0.085965823    0.39080917     23.620961      3.5302316     -2118.4205     -2118.4205    
     24000   2.4           -0.043707726    0.37853917    -0.086182643    0.39067854     23.59313       3.526729      -2118.424      -2118.424     
     24050   2.405         -0.044296038    0.37903326    -0.086429786    0.39127798     23.578681      3.5213178     -2118.4294     -2118.4294    
     24100   2.41          -0.044509622    0.37964483    -0.086772355    0.39197033     23.580024      3.5161088     -2118.4346     -2118.4346    
     24150   2.415         -0.044962729    0.37976384    -0.087638599    0.39232989     23.348727      3.5025594     -2118.4481     -2118.4481    
     24200   2.42          -0.046069716    0.3785735     -0.087236942    0.39121682     22.872774      3.4829669     -2118.4677     -2118.4677    
     24250   2.425         -0.046327963    0.37893863    -0.087349265    0.39162566     22.920657      3.4832341     -2118.4675     -2118.4675    
     24300   2.43          -0.046548762    0.37955938    -0.088957038    0.39261363     23.172437      3.4916076     -2118.4591     -2118.4591    
     24350   2.435         -0.046924205    0.37980252    -0.088450087    0.39277889     23.06462       3.4807407     -2118.4699     -2118.4699    
     24400   2.44          -0.047293975    0.37975012    -0.088765236    0.39284366     22.592629      3.4588359     -2118.4918     -2118.4918    
     24450   2.445         -0.047272874    0.37950062    -0.088445655    0.39252781     22.26253       3.4465002     -2118.5042     -2118.5042    
     24500   2.45          -0.047966263    0.3803464     -0.088882856    0.39352802     22.153009      3.4335423     -2118.5171     -2118.5171    
     24550   2.455         -0.047789651    0.3789754     -0.089782079    0.39238632     22.19585       3.4330415     -2118.5176     -2118.5176    
     24600   2.46          -0.047927018    0.38003345    -0.089608539    0.39338545     22.187712      3.4285381     -2118.5221     -2118.5221    
     24650   2.465         -0.048540208    0.38082547    -0.090051566    0.39432661     22.469648      3.433896      -2118.5168     -2118.5168    
     24700   2.47          -0.049612464    0.38105434    -0.089643375    0.39458806     22.533458      3.4314364     -2118.5192     -2118.5192    
     24750   2.475         -0.049917353    0.38204938    -0.089160773    0.39547833     22.492402      3.4257059     -2118.525      -2118.525     
     24800   2.48          -0.050113998    0.38296117    -0.089731034    0.39651271     22.670753      3.4303195     -2118.5204     -2118.5204    
     24850   2.485         -0.050846697    0.38404442    -0.090287621    0.39777802     22.66077       3.4287145     -2118.522      -2118.522     
     24900   2.49          -0.051092802    0.38330931    -0.090718381    0.39719809     22.610522      3.4223467     -2118.5283     -2118.5283    
     24950   2.495         -0.050505494    0.38307446    -0.09086921     0.3969308      22.711195      3.4288206     -2118.5219     -2118.5219    
     25000   2.5           -0.050938846    0.38329736    -0.09063683     0.39714817     22.818571      3.424847      -2118.5258     -2118.5258    
     25050   2.505         -0.050255612    0.38474742    -0.091317353    0.39861643     22.716544      3.4132813     -2118.5374     -2118.5374    
     25100   2.51          -0.049666911    0.38505691    -0.091061604    0.39878295     22.783487      3.4141236     -2118.5366     -2118.5366    
     25150   2.515         -0.049771335    0.38595256    -0.090892378    0.39962231     22.751972      3.402404      -2118.5483     -2118.5483    
     25200   2.52          -0.050376852    0.3865654     -0.090706709    0.40024785     22.799338      3.400132      -2118.5506     -2118.5506    
     25250   2.525         -0.050346738    0.3863865     -0.092227666    0.40041886     22.937267      3.4079975     -2118.5427     -2118.5427    
     25300   2.53          -0.050152187    0.38713975    -0.092691426    0.40122827     22.526561      3.3847778     -2118.5659     -2118.5659    
     25350   2.535         -0.050420857    0.38733119    -0.092153209    0.40132273     22.7625        3.3909388     -2118.5597     -2118.5597    
     25400   2.54          -0.05108913     0.38783645    -0.092861562    0.4020578      22.674848      3.3854292     -2118.5653     -2118.5653    
     25450   2.545         -0.051217955    0.38982339    -0.09338367     0.40411145     22.641824      3.3817535     -2118.5689     -2118.5689    
     25500   2.55          -0.051588723    0.38988147    -0.093336314    0.40420369     22.333583      3.366657      -2118.584      -2118.584     
     25550   2.555         -0.052555935    0.39021751    -0.093072801    0.40459162     21.896017      3.3435743     -2118.6071     -2118.6071    
     25600   2.56          -0.051680852    0.38971721    -0.092175175    0.40379039     21.844764      3.3431743     -2118.6075     -2118.6075    
     25650   2.565         -0.051899166    0.390023      -0.092358016    0.40415525     21.476975      3.330226      -2118.6205     -2118.6205    
     25700   2.57          -0.052736026    0.39040257    -0.091965247    0.40454031     21.913867      3.3448861     -2118.6058     -2118.6058    
     25750   2.575         -0.052572616    0.38942884    -0.092650282    0.40373603     22.02143       3.3503214     -2118.6004     -2118.6004    
     25800   2.58          -0.053185118    0.38823052    -0.093312216    0.40281356     22.259501      3.3586494     -2118.592      -2118.592     
     25850   2.585         -0.053550193    0.38842104    -0.092343712    0.4028224      22.793327      3.378772      -2118.5719     -2118.5719    
     25900   2.59          -0.053417988    0.38959168    -0.091726786    0.40379321     22.763254      3.3777065     -2118.573      -2118.573     
     25950   2.595         -0.054896352    0.38955024    -0.09204752     0.40402444     22.867228      3.3771225     -2118.5736     -2118.5736    
     26000   2.6           -0.055143664    0.38900483    -0.09143588     0.40339323     23.039727      3.3830885     -2118.5676     -2118.5676    
     26050   2.605         -0.055599864    0.38948102    -0.090672763    0.40374294     23.195638      3.3902452     -2118.5604     -2118.5604    
     26100   2.61          -0.056131755    0.38985404    -0.090936231    0.40423551     22.853336      3.3755502     -2118.5751     -2118.5751    
     26150   2.615         -0.055631071    0.38935813    -0.091266319    0.40376245     23.145357      3.3931347     -2118.5576     -2118.5576    
     26200   2.62          -0.054898951    0.38881692    -0.091718504    0.40324283     23.052728      3.3862892     -2118.5644     -2118.5644    
     26250   2.625         -0.054303388    0.38852351    -0.091643149    0.40286206     23.231836      3.3865297     -2118.5642     -2118.5642    
     26300   2.63          -0.054019008    0.38874769    -0.091929005    0.40310515     23.053225      3.3788452     -2118.5718     -2118.5718    
     26350   2.635         -0.053641474    0.38929647    -0.091363883    0.4034557      23.051941      3.3809016     -2118.5698     -2118.5698    
     26400   2.64          -0.054403476    0.38974894    -0.091756134    0.40408312     22.790263      3.3659858     -2118.5847     -2118.5847    
     26450   2.645         -0.055080876    0.38969948    -0.09088163     0.40392952     23.164609      3.3820709     -2118.5686     -2118.5686    
     26500   2.65          -0.054376157    0.39025981    -0.090300887    0.40424465     23.274566      3.3881829     -2118.5625     -2118.5625    
     26550   2.655         -0.053947213    0.39010362    -0.090176506    0.40400859     23.187395      3.3847089     -2118.566      -2118.566     
     26600   2.66          -0.05438762     0.39026047    -0.090915868    0.40438465     23.316489      3.3883111     -2118.5624     -2118.5624    
     26650   2.665         -0.055644026    0.39075665    -0.091234728    0.4051059      23.317735      3.3838533     -2118.5668     -2118.5668    
     26700   2.67          -0.056928085    0.39037946    -0.091226848    0.40491884     23.302516      3.3854224     -2118.5653     -2118.5653    
     26750   2.675         -0.056632167    0.39038483    -0.090656975    0.4047545      23.52794       3.3895531     -2118.5611     -2118.5611    
     26800   2.68          -0.056744413    0.39009695    -0.091296593    0.40463641     23.694619      3.3933556     -2118.5573     -2118.5573    
     26850   2.685         -0.056944266    0.39022231    -0.090740002    0.40466016     23.477679      3.3819538     -2118.5687     -2118.5687    
     26900   2.69          -0.057935716    0.3901833     -0.090938973    0.40480792     23.867611      3.397622      -2118.5531     -2118.5531    
     26950   2.695         -0.057336001    0.39014339    -0.090871794    0.40466896     23.131574      3.367423      -2118.5833     -2118.5833    
     27000   2.7           -0.057993319    0.39033292    -0.090391791    0.40483786     22.871228      3.3579885     -2118.5927     -2118.5927    
     27050   2.705         -0.058249003    0.39046854    -0.092163459    0.40540441     23.033206      3.362006      -2118.5887     -2118.5887    
     27100   2.71          -0.058230785    0.39075677    -0.093211144    0.4059187      22.769308      3.3506545     -2118.6        -2118.6       
     27150   2.715         -0.057948981    0.39169305    -0.093036918    0.40673996     22.078394      3.3183629     -2118.6323     -2118.6323    
     27200   2.72          -0.057590156    0.39211247    -0.092859885    0.40705254     22.17172       3.3214575     -2118.6292     -2118.6292    
     27250   2.725         -0.05705809     0.39243501    -0.092280459    0.40715666     21.92039       3.3129423     -2118.6377     -2118.6377    
     27300   2.73          -0.057260659    0.39280628    -0.093664317    0.40785851     22.274403      3.3208737     -2118.6298     -2118.6298    
     27350   2.735         -0.057051827    0.3924984     -0.094239102    0.4076652      22.441569      3.3286996     -2118.622      -2118.622     
     27400   2.74          -0.05773822     0.39291804    -0.095398081    0.40843492     22.416605      3.3224457     -2118.6282     -2118.6282    
     27450   2.745         -0.05838749     0.39145152    -0.095998817    0.4072581      22.101887      3.3133231     -2118.6374     -2118.6374    
     27500   2.75          -0.05902956     0.39199674    -0.096823702    0.40806956     22.521132      3.3289669     -2118.6217     -2118.6217    
     27550   2.755         -0.059390187    0.39319274    -0.097744539    0.40948959     22.298018      3.3145695     -2118.6361     -2118.6361    
     27600   2.76          -0.059949414    0.39304054    -0.097381699    0.40933849     22.42468       3.3139626     -2118.6367     -2118.6367    
     27650   2.765         -0.060324916    0.39254904    -0.096868861    0.40879997     22.468374      3.3136172     -2118.6371     -2118.6371    
     27700   2.77          -0.060714983    0.3936608     -0.097050458    0.4099682      22.363132      3.3072176     -2118.6435     -2118.6435    
     27750   2.775         -0.060505505    0.39450892    -0.096510006    0.41062438     22.315831      3.3045144     -2118.6462     -2118.6462    
     27800   2.78          -0.059794686    0.39576582    -0.095956436    0.41159886     22.559494      3.3127938     -2118.6379     -2118.6379    
     27850   2.785         -0.057819864    0.3947218     -0.096408765    0.41041819     22.351904      3.3107777     -2118.6399     -2118.6399    
     27900   2.79          -0.057551537    0.39456984    -0.096919875    0.41035472     22.736694      3.3249336     -2118.6258     -2118.6258    
     27950   2.795         -0.058181387    0.39442078    -0.09664282     0.41023489     22.632997      3.321657      -2118.629      -2118.629     
     28000   2.8           -0.058977843    0.39685823    -0.096627892    0.41268849     22.864113      3.3304982     -2118.6202     -2118.6202    
     28050   2.805         -0.059589027    0.39698252    -0.096622217    0.41289445     23.103725      3.3364289     -2118.6143     -2118.6143    
     28100   2.81          -0.059395744    0.3980904     -0.097057363    0.41403375     23.326942      3.3345317     -2118.6162     -2118.6162    
     28150   2.815         -0.059827619    0.39961058    -0.097330584    0.41562146     23.112715      3.3174792     -2118.6332     -2118.6332    
     28200   2.82          -0.060176326    0.39922108    -0.096269827    0.41505005     22.910881      3.3126283     -2118.6381     -2118.6381    
     28250   2.825         -0.060492534    0.39889702    -0.095790349    0.41467333     22.672919      3.3004068     -2118.6503     -2118.6503    
     28300   2.83          -0.0603371      0.399506      -0.095953256    0.41527417     22.531752      3.2906055     -2118.6601     -2118.6601    
     28350   2.835         -0.060951151    0.400409      -0.096058764    0.41625677     22.264377      3.2744388     -2118.6762     -2118.6762    
     28400   2.84          -0.060923389    0.40061927    -0.095676724    0.41636702     22.020414      3.2676122     -2118.6831     -2118.6831    
     28450   2.845         -0.06171922     0.40042065    -0.095866034    0.41633671     22.183268      3.2714539     -2118.6792     -2118.6792    
     28500   2.85          -0.063271994    0.40033913    -0.095308878    0.41636348     22.235845      3.2772037     -2118.6735     -2118.6735    
     28550   2.855         -0.063277437    0.40150928    -0.094195413    0.41723676     22.257321      3.2696473     -2118.681      -2118.681     
     28600   2.86          -0.064048898    0.40101847    -0.094569798    0.41696705     22.01342       3.2626322     -2118.6881     -2118.6881    
     28650   2.865         -0.063663195    0.40199506    -0.094304054    0.41778737     21.740622      3.2442471     -2118.7064     -2118.7064    
     28700   2.87          -0.064054318    0.4022966     -0.093703005    0.41800211     21.607916      3.2405016     -2118.7102     -2118.7102    
     28750   2.875         -0.065710396    0.40280395    -0.09311669     0.41861629     22.055952      3.2500384     -2118.7006     -2118.7006    
     28800   2.88          -0.065399551    0.40386106    -0.093214011    0.41960661     22.018427      3.2427457     -2118.7079     -2118.7079    
     28850   2.885         -0.067160202    0.40361822    -0.09254348     0.41950263     21.863026      3.2347866     -2118.7159     -2118.7159    
     28900   2.89          -0.068092852    0.40261606    -0.092517365    0.4186834      21.931454      3.2405316     -2118.7102     -2118.7102    
     28950   2.895         -0.068575667    0.40274168    -0.092094655    0.41878982     22.263289      3.2452131     -2118.7055     -2118.7055    
     29000   2.9           -0.06957142     0.40342376    -0.092067071    0.41960369     22.2427        3.2372158     -2118.7135     -2118.7135    
     29050   2.905         -0.070544589    0.40303831    -0.092257604    0.41943758     21.965863      3.2225519     -2118.7281     -2118.7281    
     29100   2.91          -0.070227829    0.40358355    -0.091536564    0.41975061     22.232998      3.2293181     -2118.7214     -2118.7214    
     29150   2.915         -0.071142003    0.40467389    -0.090951187    0.42082569     22.275748      3.227329      -2118.7234     -2118.7234    
     29200   2.92          -0.070684476    0.40612013    -0.091445428    0.42224652     22.066947      3.2172432     -2118.7334     -2118.7334    
     29250   2.925         -0.07217065     0.40632444    -0.091013608    0.42260103     22.259663      3.221256      -2118.7294     -2118.7294    
     29300   2.93          -0.072247637    0.40580885    -0.090328988    0.42197141     21.938336      3.2098825     -2118.7408     -2118.7408    
     29350   2.935         -0.0733739      0.40557876    -0.090105287    0.4218967      21.531958      3.1916965     -2118.759      -2118.759     
     29400   2.94          -0.074278       0.40534266    -0.09034087     0.42187838     21.150904      3.1762356     -2118.7744     -2118.7744    
     29450   2.945         -0.075024673    0.40652592    -0.090887473    0.42326417     21.167103      3.1700636     -2118.7806     -2118.7806    
     29500   2.95          -0.07586871     0.40671725    -0.090037253    0.42341669     20.954314      3.1580796     -2118.7926     -2118.7926    
     29550   2.955         -0.075496418    0.40808215    -0.090590342    0.42477919     21.392226      3.168965      -2118.7817     -2118.7817    
     29600   2.96          -0.075941791    0.40906613    -0.09067263     0.42582131     21.492689      3.1705118     -2118.7802     -2118.7802    
     29650   2.965         -0.076340681    0.4093681     -0.090987322    0.42624974     21.043918      3.1521689     -2118.7985     -2118.7985    
     29700   2.97          -0.076314439    0.40904453    -0.090864737    0.42590812     20.939422      3.147621      -2118.8031     -2118.8031    
     29750   2.975         -0.076599128    0.41068945    -0.090394869    0.42743945     21.095219      3.1503416     -2118.8003     -2118.8003    
     29800   2.98          -0.077673066    0.41175761    -0.090425172    0.42866554     21.216038      3.1454557     -2118.8052     -2118.8052    
     29850   2.985         -0.078754989    0.41202787    -0.090543893    0.42914742     20.872244      3.1294116     -2118.8213     -2118.8213    
     29900   2.99          -0.080077934    0.41365754    -0.090771735    0.43100411     20.937157      3.1274094     -2118.8233     -2118.8233    
     29950   2.995         -0.079826634    0.41337229    -0.091064003    0.4307454      21.23154       3.1443403     -2118.8063     -2118.8063    
     30000   3             -0.080353779    0.41281143    -0.091453764    0.43038796     21.236438      3.148311      -2118.8024     -2118.8024    
     30050   3.005         -0.081406926    0.41326329    -0.09158325     0.43104655     21.056175      3.1360824     -2118.8146     -2118.8146    
     30100   3.01          -0.08142368     0.41336819    -0.091619733    0.43115803     20.702439      3.1235879     -2118.8271     -2118.8271    
     30150   3.015         -0.081273712    0.41340164    -0.091534411    0.43114369     20.644098      3.1248852     -2118.8258     -2118.8258    
     30200   3.02          -0.082088939    0.41349089    -0.091639743    0.43140602     20.857799      3.1375401     -2118.8131     -2118.8131    
     30250   3.025         -0.082352842    0.41422769    -0.092192037    0.43227993     21.044285      3.1411207     -2118.8096     -2118.8096    
     30300   3.03          -0.083357084    0.4150049     -0.092351252    0.43325077     21.017934      3.1335418     -2118.8171     -2118.8171    
     30350   3.035         -0.084099637    0.41548946    -0.092785381    0.43395088     21.094232      3.1339262     -2118.8168     -2118.8168    
     30400   3.04          -0.084781135    0.41665601    -0.09263939     0.43516908     21.037042      3.1293353     -2118.8213     -2118.8213    
     30450   3.045         -0.084665602    0.41850131    -0.09295206     0.4369802      20.901008      3.1203932     -2118.8303     -2118.8303    
     30500   3.05          -0.086527753    0.41895168    -0.093466755    0.43788537     20.826489      3.1121988     -2118.8385     -2118.8385    
     30550   3.055         -0.086092143    0.41863367    -0.093458085    0.43749333     20.559791      3.1015714     -2118.8491     -2118.8491    
     30600   3.06          -0.087159187    0.41995202    -0.091816117    0.43861899     20.016514      3.0735004     -2118.8772     -2118.8772    
     30650   3.065         -0.087278643    0.42010097    -0.09155933     0.43873169     19.967011      3.0724527     -2118.8782     -2118.8782    
     30700   3.07          -0.087576653    0.42102068    -0.091245064    0.43960636     20.196266      3.0775506     -2118.8731     -2118.8731    
     30750   3.075         -0.088377213    0.42069068    -0.090543572    0.43930549     20.132983      3.0744424     -2118.8762     -2118.8762    
     30800   3.08          -0.089529252    0.42057449    -0.089471198    0.43920779     20.001093      3.0663936     -2118.8843     -2118.8843    
     30850   3.085         -0.090155517    0.42084858    -0.089813836    0.43966814     19.776935      3.0540909     -2118.8966     -2118.8966    
     30900   3.09          -0.090175199    0.42073087    -0.089716998    0.43953973     19.591513      3.0450355     -2118.9056     -2118.9056    
     30950   3.095         -0.089654921    0.4215449     -0.08869258     0.4400051      19.892208      3.0548028     -2118.8959     -2118.8959    
     31000   3.1           -0.090222443    0.42254534    -0.089233372    0.44118845     20.109935      3.0576705     -2118.893      -2118.893     
     31050   3.105         -0.090160485    0.42377875    -0.088482106    0.44220631     20.35391       3.0640404     -2118.8866     -2118.8866    
     31100   3.11          -0.090705797    0.42409438    -0.088581149    0.44264004     20.521171      3.0671961     -2118.8835     -2118.8835    
     31150   3.115         -0.091676007    0.42369341    -0.0881536      0.4423705      20.992361      3.0839414     -2118.8667     -2118.8667    
     31200   3.12          -0.092404098    0.4240906     -0.088890206    0.44304945     21.108113      3.0922778     -2118.8584     -2118.8584    
     31250   3.125         -0.092743251    0.42393176    -0.088426317    0.44287544     21.097122      3.0939922     -2118.8567     -2118.8567    
     31300   3.13          -0.092080857    0.42350367    -0.088424963    0.44232704     21.214403      3.1022579     -2118.8484     -2118.8484    
     31350   3.135         -0.091666736    0.42464863    -0.087982672    0.44324959     21.331212      3.1042993     -2118.8464     -2118.8464    
     31400   3.14          -0.090919767    0.42508073    -0.087738411    0.44346145     21.369455      3.1076224     -2118.8431     -2118.8431    
     31450   3.145         -0.091600174    0.42529999    -0.088401898    0.44394321     21.180083      3.098009      -2118.8527     -2118.8527    
     31500   3.15          -0.091757731    0.42597166    -0.088353664    0.44460962     21.112468      3.0899113     -2118.8608     -2118.8608    
     31550   3.155         -0.091660748    0.42562072    -0.088212943    0.44422541     20.88947       3.0799119     -2118.8708     -2118.8708    
     31600   3.16          -0.091192525    0.42510768    -0.087707371    0.44353715     21.017915      3.0836893     -2118.867      -2118.867     
     31650   3.165         -0.09062273     0.42556139    -0.088609181    0.44403442     21.02436       3.0802486     -2118.8704     -2118.8704    
     31700   3.17          -0.091822592    0.42699452    -0.088586462    0.44564926     20.76933       3.0618154     -2118.8889     -2118.8889    
     31750   3.175         -0.091961079    0.42791001    -0.089035753    0.44664436     20.790551      3.0578823     -2118.8928     -2118.8928    
     31800   3.18          -0.09212719     0.42830509    -0.088696776    0.44698969     20.910185      3.0589941     -2118.8917     -2118.8917    
     31850   3.185         -0.09167112     0.42934091    -0.089307462    0.44801009     20.885212      3.0516851     -2118.899      -2118.899     
     31900   3.19          -0.092235708    0.42997361    -0.089725318    0.44881551     20.962657      3.0550517     -2118.8956     -2118.8956    
     31950   3.195         -0.093255833    0.42946067    -0.090428703    0.44867635     20.813622      3.0501698     -2118.9005     -2118.9005    
     32000   3.2           -0.093041003    0.43023303    -0.089850249    0.44925511     20.602575      3.0380556     -2118.9126     -2118.9126    
     32050   3.205         -0.092903736    0.43028227    -0.089807142    0.44926524     20.612738      3.031342      -2118.9193     -2118.9193    
     32100   3.21          -0.09355878     0.43021439    -0.090378057    0.44945062     20.639412      3.0307845     -2118.9199     -2118.9199    
     32150   3.215         -0.094116439    0.43044517    -0.090119708    0.44973605     20.737301      3.0340286     -2118.9167     -2118.9167    
     32200   3.22          -0.094250242    0.43137267    -0.089678285    0.45056374     20.621763      3.0254555     -2118.9252     -2118.9252    
     32250   3.225         -0.094611003    0.43168339    -0.089664838    0.45093412     20.935166      3.0346578     -2118.916      -2118.916     
     32300   3.23          -0.095903744    0.43166338    -0.089962717    0.45124726     20.82755       3.0256635     -2118.925      -2118.925     
     32350   3.235         -0.096199575    0.43196823    -0.089889148    0.45158717     20.4957        3.0147868     -2118.9359     -2118.9359    
     32400   3.24          -0.096244653    0.43248343    -0.089784246    0.45206875     20.257643      3.0017025     -2118.949      -2118.949     
     32450   3.245         -0.095988618    0.43351357    -0.088961169    0.45283763     20.094741      2.9890124     -2118.9617     -2118.9617    
     32500   3.25          -0.095869466    0.43429692    -0.088803711    0.45353156     19.776507      2.9778746     -2118.9728     -2118.9728    
     32550   3.255         -0.095729616    0.43481244    -0.088113405    0.45386121     19.689578      2.9753122     -2118.9754     -2118.9754    
     32600   3.26          -0.095661821    0.43550848    -0.087302862    0.45435736     19.537105      2.9677449     -2118.9829     -2118.9829    
     32650   3.265         -0.095539486    0.43551384    -0.087130307    0.45430363     19.814307      2.9722914     -2118.9784     -2118.9784    
     32700   3.27          -0.095603491    0.43484664    -0.087141344    0.45367967     19.781528      2.9721818     -2118.9785     -2118.9785    
     32750   3.275         -0.096614233    0.43609864    -0.086830628    0.45503395     19.894948      2.9707097     -2118.98       -2118.98      
