# 559 Particles
      5100   0.51           0.009144098   -0.06964307     0.017653301    0.072425208    533.62433      36.266632     -2027.049      -2027.049     
      5150   0.515          0.00878423    -0.069443303    0.018136207    0.07230807     527.41652      36.055956     -2027.2596     -2027.2596    
      5200   0.52           0.0085534624  -0.069759414    0.01935813     0.072899072    523.37736      35.84828      -2027.4673     -2027.4673    
      5250   0.525          0.0082221326  -0.070205069    0.019899618    0.073432622    520.71564      35.67346      -2027.6421     -2027.6421    
      5300   0.53           0.0080020263  -0.071696559    0.019924306    0.074842548    522.60536      35.532957     -2027.7826     -2027.7826    
      5350   0.535          0.0087462807  -0.07188673     0.019558562    0.075011578    521.40839      35.357201     -2027.9584     -2027.9584    
      5400   0.54           0.0078165638  -0.072041505    0.020155409    0.075215142    512.68923      35.177458     -2028.1381     -2028.1381    
      5450   0.545          0.0071231215  -0.072278296    0.019467765    0.075192319    507.02279      35.018175     -2028.2974     -2028.2974    
      5500   0.55           0.0065097665  -0.072962529    0.019399842    0.075777711    501.16583      34.853528     -2028.4621     -2028.4621    
      5550   0.555          0.0061129239  -0.073355425    0.019837946    0.076236018    486.29449      34.658844     -2028.6568     -2028.6568    
      5600   0.56           0.0062287499  -0.074328921    0.019173908    0.077014444    470.8928       34.456718     -2028.8589     -2028.8589    
      5650   0.565          0.0062190299  -0.075303889    0.019244292    0.077972398    463.75961      34.257765     -2029.0578     -2029.0578    
      5700   0.57           0.0060933893  -0.076190347    0.019697722    0.078930974    461.24376      34.07553      -2029.2401     -2029.2401    
      5750   0.575          0.0065450672  -0.076584047    0.019419203    0.079278368    459.22511      33.897933     -2029.4177     -2029.4177    
      5800   0.58           0.0069947006  -0.077859226    0.019258907    0.080510189    458.48523      33.666592     -2029.649      -2029.649     
      5850   0.585          0.00661361    -0.078456145    0.020524081    0.081365499    453.67984      33.451235     -2029.8644     -2029.8644    
      5900   0.59           0.0071813168  -0.079310309    0.020935648    0.082340742    450.95529      33.271778     -2030.0438     -2030.0438    
      5950   0.595          0.0069059292  -0.079865364    0.021628953    0.083029994    456.47908      33.086361     -2030.2292     -2030.2292    
      6000   0.6            0.0080760443  -0.080090822    0.021697862    0.083370016    459.83093      32.875453     -2030.4401     -2030.4401    
      6050   0.605          0.0086657147  -0.081656138    0.022421821    0.085120841    454.90809      32.692965     -2030.6226     -2030.6226    
      6100   0.61           0.0096180036  -0.082008993    0.023482272    0.085845198    442.65631      32.466464     -2030.8491     -2030.8491    
      6150   0.615          0.010125203   -0.081630739    0.023137518    0.085448476    438.56712      32.295653     -2031.0199     -2031.0199    
      6200   0.62           0.0097996949  -0.082919498    0.022453151    0.086462831    434.1093       32.101263     -2031.2143     -2031.2143    
      6250   0.625          0.010953177   -0.083379595    0.021881982    0.086896203    427.52762      31.910627     -2031.405      -2031.405     
      6300   0.63           0.011065811   -0.083818218    0.021290291    0.087184989    422.32508      31.741828     -2031.5738     -2031.5738    
      6350   0.635          0.011327103   -0.084222195    0.022203647    0.087833271    416.85607      31.542271     -2031.7733     -2031.7733    
      6400   0.64           0.011161875   -0.084514738    0.021724202    0.087973117    413.33243      31.370791     -2031.9448     -2031.9448    
      6450   0.645          0.010772757   -0.084951297    0.022107054    0.088439228    411.45554      31.157936     -2032.1577     -2032.1577    
      6500   0.65           0.010719959   -0.085150458    0.021812399    0.088551108    404.94912      30.969034     -2032.3466     -2032.3466    
      6550   0.655          0.010568117   -0.086418813    0.022841612    0.090009086    395.14474      30.805972     -2032.5096     -2032.5096    
      6600   0.66           0.010596149   -0.086849571    0.023490869    0.090592203    388.97518      30.634595     -2032.681      -2032.681     
      6650   0.665          0.01087909    -0.086757842    0.022398269    0.090260513    385.55386      30.456749     -2032.8589     -2032.8589    
      6700   0.67           0.0096763496  -0.08708346     0.022199997    0.090388056    383.72087      30.273308     -2033.0423     -2033.0423    
      6750   0.675          0.0097647164  -0.086988393    0.021930662    0.090240147    386.05325      30.09165      -2033.2239     -2033.2239    
      6800   0.68           0.010501941   -0.087984767    0.022608239    0.091448031    385.72863      29.933793     -2033.3818     -2033.3818    
      6850   0.685          0.011422632   -0.087369119    0.022852964    0.091028003    383.63091      29.764434     -2033.5512     -2033.5512    
      6900   0.69           0.01157565    -0.087670289    0.023134845    0.09140731     383.18277      29.543273     -2033.7723     -2033.7723    
      6950   0.695          0.012870197   -0.088579537    0.023000647    0.092417563    381.82161      29.377111     -2033.9385     -2033.9385    
      7000   0.7            0.013110573   -0.088503438    0.024350759    0.092723811    378.22394      29.172246     -2034.1434     -2034.1434    
